"Participant","Illusion_Type","Illusion_Difference","Illusion_Strength","File","Block","Trial","ISI","RT","Response","Response_Correct","Error","Illusion_Effect","Task_Difficulty","Condition_Illusion","Condition_Difficulty"
"S003","MullerLyer",-0.1337,-12,"MullerLyer_-12.000_-0.1337","B",22,248956,0.532,"ArrowUp","false",1,"Congruent",0.1337,"Congruent - Mild","Hard"
"S003","MullerLyer",-0.24183,6,"MullerLyer_6.00000_-0.24183","B",23,250497,0.342,"ArrowDown","true",0,"Incongruent",0.24183,"Incongruent - Mild","Easy"
"S003","MullerLyer",-0.37364,-12,"MullerLyer_-12.000_-0.37364","B",24,251684,0.701,"ArrowUp","false",1,"Congruent",0.37364,"Congruent - Mild","Easy"
"S003","MullerLyer",0.24183,12,"MullerLyer_12.0000_0.24183","B",25,253133,0.466,"ArrowDown","false",1,"Incongruent",0.24183,"Incongruent - Mild","Easy"
"S003","MullerLyer",0.1337,30,"MullerLyer_30.0000_0.13370","B",26,254495,0.098,"ArrowUp","true",0,"Incongruent",0.1337,"Incongruent - Strong","Hard"
"S003","MullerLyer",0.1337,-12,"MullerLyer_-12.000_0.13370","B",27,255533,0.318,"ArrowDown","false",1,"Congruent",0.1337,"Congruent - Mild","Hard"
"S003","MullerLyer",-0.045,18,"MullerLyer_18.0000_-0.0450","B",28,256904,0.359,"ArrowDown","true",0,"Incongruent",0.045,"Incongruent - Strong","Hard"
"S003","MullerLyer",-0.37364,18,"MullerLyer_18.0000_-0.37364","B",29,258332,0.586,"ArrowUp","false",1,"Incongruent",0.37364,"Incongruent - Strong","Easy"
"S003","MullerLyer",0.045,12,"MullerLyer_12.0000_0.04500","B",30,259606,0.497,"ArrowDown","false",1,"Incongruent",0.045,"Incongruent - Mild","Hard"
"S003","MullerLyer",0.24183,30,"MullerLyer_30.0000_0.24183","B",31,261172,0.772,"ArrowDown","false",1,"Incongruent",0.24183,"Incongruent - Strong","Easy"
"S003","MullerLyer",-0.37364,-18,"MullerLyer_-18.000_-0.37364","B",32,262707,0.149,"ArrowUp","false",1,"Congruent",0.37364,"Congruent - Strong","Easy"
"S003","MullerLyer",-0.37364,-24,"MullerLyer_-24.000_-0.37364","B",33,263500,0.396,"ArrowDown","true",0,"Congruent",0.37364,"Congruent - Strong","Easy"
"S003","MullerLyer",-0.045,30,"MullerLyer_30.0000_-0.0450","B",34,264985,0.183,"ArrowDown","true",0,"Incongruent",0.045,"Incongruent - Strong","Hard"
"S003","MullerLyer",0.37364,6,"MullerLyer_6.00000_0.37364","B",35,266158,1.232,"ArrowDown","false",1,"Incongruent",0.37364,"Incongruent - Mild","Easy"
"S003","MullerLyer",-0.37364,12,"MullerLyer_12.0000_-0.37364","B",36,268016,0.792,"ArrowDown","true",0,"Incongruent",0.37364,"Incongruent - Mild","Easy"
"S003","MullerLyer",0.24183,24,"MullerLyer_24.0000_0.24183","B",37,269523,0.396,"ArrowUp","true",0,"Incongruent",0.24183,"Incongruent - Strong","Easy"
"S003","MullerLyer",-0.24183,-30,"MullerLyer_-30.000_-0.24183","B",38,270897,0.843,"ArrowUp","false",1,"Congruent",0.24183,"Congruent - Strong","Easy"
"S003","MullerLyer",0.37364,30,"MullerLyer_30.0000_0.37364","B",39,272469,0.726,"ArrowDown","false",1,"Incongruent",0.37364,"Incongruent - Strong","Easy"
"S003","MullerLyer",0.37364,-24,"MullerLyer_-24.000_0.37364","B",40,273896,0.618,"ArrowDown","false",1,"Congruent",0.37364,"Congruent - Strong","Easy"
"S003","MullerLyer",-0.045,-18,"MullerLyer_-18.000_-0.0450","B",41,275166,0.362,"ArrowDown","true",0,"Congruent",0.045,"Congruent - Strong","Hard"
"S003","MullerLyer",-0.24183,24,"MullerLyer_24.0000_-0.24183","B",42,275865,0.894,"ArrowUp","false",1,"Incongruent",0.24183,"Incongruent - Strong","Easy"
"S003","MullerLyer",-0.24183,18,"MullerLyer_18.0000_-0.24183","B",43,277540,0.927,"ArrowUp","false",1,"Incongruent",0.24183,"Incongruent - Strong","Easy"
"S003","MullerLyer",-0.045,-12,"MullerLyer_-12.000_-0.0450","B",44,279399,0.256,"ArrowDown","true",0,"Congruent",0.045,"Congruent - Mild","Hard"
"S003","MullerLyer",0.1337,-24,"MullerLyer_-24.000_0.13370","B",45,280585,0.37,"ArrowDown","false",1,"Congruent",0.1337,"Congruent - Strong","Hard"
"S003","MullerLyer",-0.37364,6,"MullerLyer_6.00000_-0.37364","B",46,281645,0.47,"ArrowUp","false",1,"Incongruent",0.37364,"Incongruent - Mild","Easy"
"S003","MullerLyer",-0.045,12,"MullerLyer_12.0000_-0.0450","B",47,282805,0.612,"ArrowUp","false",1,"Incongruent",0.045,"Incongruent - Mild","Hard"
"S003","MullerLyer",0.045,-12,"MullerLyer_-12.000_0.04500","B",48,284136,0.61,"ArrowUp","true",0,"Congruent",0.045,"Congruent - Mild","Hard"
"S003","MullerLyer",0.045,-6,"MullerLyer_-6.0000_0.04500","B",49,285467,1.468,"ArrowUp","true",0,"Congruent",0.045,"Congruent - Mild","Hard"
"S003","MullerLyer",-0.045,-30,"MullerLyer_-30.000_-0.0450","B",50,287839,0.807,"ArrowUp","false",1,"Congruent",0.045,"Congruent - Strong","Hard"
"S003","MullerLyer",-0.1337,18,"MullerLyer_18.0000_-0.1337","B",51,289463,1.81,"ArrowDown","true",0,"Incongruent",0.1337,"Incongruent - Strong","Hard"
"S003","MullerLyer",0.37364,24,"MullerLyer_24.0000_0.37364","B",52,292038,0.345,"ArrowDown","false",1,"Incongruent",0.37364,"Incongruent - Strong","Easy"
"S003","MullerLyer",-0.1337,-18,"MullerLyer_-18.000_-0.1337","B",53,293420,0.253,"ArrowDown","true",0,"Congruent",0.1337,"Congruent - Strong","Hard"
"S003","MullerLyer",-0.37364,24,"MullerLyer_24.0000_-0.37364","B",54,294553,1.285,"ArrowUp","false",1,"Incongruent",0.37364,"Incongruent - Strong","Easy"
"S003","MullerLyer",0.37364,-6,"MullerLyer_-6.0000_0.37364","B",55,296586,0.752,"ArrowUp","true",0,"Congruent",0.37364,"Congruent - Mild","Easy"
"S003","MullerLyer",-0.1337,-24,"MullerLyer_-24.000_-0.1337","B",56,298358,0.507,"ArrowDown","true",0,"Congruent",0.1337,"Congruent - Strong","Hard"
"S003","MullerLyer",0.37364,-18,"MullerLyer_-18.000_0.37364","B",57,299749,2.352,"ArrowDown","false",1,"Congruent",0.37364,"Congruent - Strong","Easy"
"S003","MullerLyer",0.24183,6,"MullerLyer_6.00000_0.24183","B",58,303059,1.329,"ArrowUp","true",0,"Incongruent",0.24183,"Incongruent - Mild","Easy"
"S003","MullerLyer",-0.24183,-12,"MullerLyer_-12.000_-0.24183","B",59,305042,2.659,"ArrowDown","true",0,"Congruent",0.24183,"Congruent - Mild","Easy"
"S003","MullerLyer",-0.1337,30,"MullerLyer_30.0000_-0.1337","B",60,308660,9.777,"ArrowDown","true",0,"Incongruent",0.1337,"Incongruent - Strong","Hard"
"S003","MullerLyer",0.37364,18,"MullerLyer_18.0000_0.37364","B",61,319392,0.585,"ArrowUp","true",0,"Incongruent",0.37364,"Incongruent - Strong","Easy"
"S003","MullerLyer",-0.24183,-18,"MullerLyer_-18.000_-0.24183","B",62,320668,1.343,"ArrowDown","true",0,"Congruent",0.24183,"Congruent - Strong","Easy"
"S003","MullerLyer",0.37364,-30,"MullerLyer_-30.000_0.37364","B",63,322889,1.722,"ArrowDown","false",1,"Congruent",0.37364,"Congruent - Strong","Easy"
"S003","MullerLyer",0.24183,18,"MullerLyer_18.0000_0.24183","B",64,325569,0.359,"ArrowUp","true",0,"Incongruent",0.24183,"Incongruent - Strong","Easy"
"S003","MullerLyer",0.045,-24,"MullerLyer_-24.000_0.04500","B",65,326567,0.764,"ArrowUp","true",0,"Congruent",0.045,"Congruent - Strong","Hard"
"S003","MullerLyer",-0.37364,-30,"MullerLyer_-30.000_-0.37364","B",66,328216,0.218,"ArrowDown","true",0,"Congruent",0.37364,"Congruent - Strong","Easy"
"S003","MullerLyer",-0.24183,30,"MullerLyer_30.0000_-0.24183","B",67,329177,0.253,"ArrowDown","true",0,"Incongruent",0.24183,"Incongruent - Strong","Easy"
"S003","MullerLyer",0.37364,-12,"MullerLyer_-12.000_0.37364","B",68,330213,0.589,"ArrowDown","false",1,"Congruent",0.37364,"Congruent - Mild","Easy"
"S003","MullerLyer",0.24183,-12,"MullerLyer_-12.000_0.24183","B",69,331891,0.347,"ArrowUp","true",0,"Congruent",0.24183,"Congruent - Mild","Easy"
"S003","MullerLyer",0.1337,-30,"MullerLyer_-30.000_0.13370","B",70,333113,0.439,"ArrowDown","false",1,"Congruent",0.1337,"Congruent - Strong","Hard"
"S003","MullerLyer",-0.24183,12,"MullerLyer_12.0000_-0.24183","B",71,334381,0.561,"ArrowDown","true",0,"Incongruent",0.24183,"Incongruent - Mild","Easy"
"S003","MullerLyer",-0.1337,-6,"MullerLyer_-6.0000_-0.1337","B",72,335645,0.69,"ArrowDown","true",0,"Congruent",0.1337,"Congruent - Mild","Hard"
"S003","MullerLyer",0.1337,18,"MullerLyer_18.0000_0.13370","B",73,337338,0.529,"ArrowUp","true",0,"Incongruent",0.1337,"Incongruent - Strong","Hard"
"S003","MullerLyer",-0.24183,-6,"MullerLyer_-6.0000_-0.24183","B",74,338565,0.343,"ArrowUp","false",1,"Congruent",0.24183,"Congruent - Mild","Easy"
"S003","MullerLyer",0.37364,12,"MullerLyer_12.0000_0.37364","B",75,339723,0.49,"ArrowUp","true",0,"Incongruent",0.37364,"Incongruent - Mild","Easy"
"S003","MullerLyer",-0.045,6,"MullerLyer_6.00000_-0.0450","B",76,341134,0.474,"ArrowUp","false",1,"Incongruent",0.045,"Incongruent - Mild","Hard"
"S003","MullerLyer",0.1337,6,"MullerLyer_6.00000_0.13370","B",77,342275,0.626,"ArrowDown","false",1,"Incongruent",0.1337,"Incongruent - Mild","Hard"
"S003","MullerLyer",0.1337,-6,"MullerLyer_-6.0000_0.13370","B",78,343960,0.715,"ArrowDown","false",1,"Congruent",0.1337,"Congruent - Mild","Hard"
"S003","MullerLyer",-0.37364,30,"MullerLyer_30.0000_-0.37364","B",79,345400,0.817,"ArrowDown","true",0,"Incongruent",0.37364,"Incongruent - Strong","Easy"
"S003","MullerLyer",0.045,-30,"MullerLyer_-30.000_0.04500","B",80,347221,0.372,"ArrowDown","false",1,"Congruent",0.045,"Congruent - Strong","Hard"
"S003","Ebbinghaus",-0.05,0.6,"Ebbinghaus_0.60000_-0.0500","B",1,356886,0.404,"ArrowRight","true",0,"Incongruent",0.05,"Incongruent - Mild","Hard"
"S003","Ebbinghaus",-0.14856,-0.6,"Ebbinghaus_-0.6000_-0.14856","B",2,358274,0.539,"ArrowLeft","false",1,"Congruent",0.14856,"Congruent - Mild","Hard"
"S003","Ebbinghaus",0.2687,0.3,"Ebbinghaus_0.30000_0.26870","B",3,359651,0.917,"ArrowLeft","true",0,"Incongruent",0.2687,"Incongruent - Mild","Easy"
"S003","Ebbinghaus",0.14856,-0.3,"Ebbinghaus_-0.3000_0.14856","B",4,361561,0.694,"ArrowLeft","true",0,"Congruent",0.14856,"Congruent - Mild","Hard"
"S003","Ebbinghaus",-0.2687,0.3,"Ebbinghaus_0.30000_-0.2687","B",5,362867,1.437,"ArrowLeft","false",1,"Incongruent",0.2687,"Incongruent - Mild","Easy"
"S003","Ebbinghaus",0.41515,-0.3,"Ebbinghaus_-0.3000_0.41515","B",6,365049,0.833,"ArrowLeft","true",0,"Congruent",0.41515,"Congruent - Mild","Easy"
"S003","Ebbinghaus",-0.2687,-0.3,"Ebbinghaus_-0.3000_-0.2687","B",7,366537,0.624,"ArrowRight","true",0,"Congruent",0.2687,"Congruent - Mild","Easy"
"S003","Ebbinghaus",-0.2687,1.2,"Ebbinghaus_1.20000_-0.2687","B",8,367804,1.13,"ArrowLeft","false",1,"Incongruent",0.2687,"Incongruent - Strong","Easy"
"S003","Ebbinghaus",-0.41515,-1.5,"Ebbinghaus_-1.5000_-0.41515","B",9,369775,0.312,"ArrowRight","true",0,"Congruent",0.41515,"Congruent - Strong","Easy"
"S003","Ebbinghaus",-0.14856,0.3,"Ebbinghaus_0.30000_-0.14856","B",10,370888,1.72,"ArrowRight","true",0,"Incongruent",0.14856,"Incongruent - Mild","Hard"
"S003","Ebbinghaus",-0.14856,1.5,"Ebbinghaus_1.50000_-0.14856","B",11,373448,0.655,"ArrowRight","true",0,"Incongruent",0.14856,"Incongruent - Strong","Hard"
"S003","Ebbinghaus",0.2687,0.9,"Ebbinghaus_0.90000_0.26870","B",12,374811,2.694,"ArrowRight","false",1,"Incongruent",0.2687,"Incongruent - Strong","Easy"
"S003","Ebbinghaus",0.41515,0.9,"Ebbinghaus_0.90000_0.41515","B",13,378398,0.607,"ArrowLeft","true",0,"Incongruent",0.41515,"Incongruent - Strong","Easy"
"S003","Ebbinghaus",-0.41515,-0.9,"Ebbinghaus_-0.9000_-0.41515","B",14,379684,1.048,"ArrowLeft","false",1,"Congruent",0.41515,"Congruent - Strong","Easy"
"S003","Ebbinghaus",-0.05,1.2,"Ebbinghaus_1.20000_-0.0500","B",15,381384,0.675,"ArrowLeft","false",1,"Incongruent",0.05,"Incongruent - Strong","Hard"
"S003","Ebbinghaus",-0.2687,0.9,"Ebbinghaus_0.90000_-0.2687","B",16,383022,1.549,"ArrowLeft","false",1,"Incongruent",0.2687,"Incongruent - Strong","Easy"
"S003","Ebbinghaus",0.2687,0.6,"Ebbinghaus_0.60000_0.26870","B",17,385618,0.562,"ArrowRight","false",1,"Incongruent",0.2687,"Incongruent - Mild","Easy"
"S003","Ebbinghaus",0.41515,0.3,"Ebbinghaus_0.30000_0.41515","B",18,387071,0.754,"ArrowLeft","true",0,"Incongruent",0.41515,"Incongruent - Mild","Easy"
"S003","Ebbinghaus",0.41515,-1.5,"Ebbinghaus_-1.5000_0.41515","B",19,388741,0.65,"ArrowLeft","true",0,"Congruent",0.41515,"Congruent - Strong","Easy"
"S003","Ebbinghaus",0.2687,-0.6,"Ebbinghaus_-0.6000_0.26870","B",20,390049,0.834,"ArrowLeft","true",0,"Congruent",0.2687,"Congruent - Mild","Easy"
"S003","Ebbinghaus",0.2687,1.5,"Ebbinghaus_1.50000_0.26870","B",21,391642,1.54,"ArrowRight","false",1,"Incongruent",0.2687,"Incongruent - Strong","Easy"
"S003","Ebbinghaus",-0.41515,1.2,"Ebbinghaus_1.20000_-0.41515","B",22,394026,0.625,"ArrowRight","true",0,"Incongruent",0.41515,"Incongruent - Strong","Easy"
"S003","Ebbinghaus",-0.41515,0.9,"Ebbinghaus_0.90000_-0.41515","B",23,395522,1.05,"ArrowRight","true",0,"Incongruent",0.41515,"Incongruent - Strong","Easy"
"S003","Ebbinghaus",-0.05,-0.6,"Ebbinghaus_-0.6000_-0.0500","B",24,397395,1.881,"ArrowLeft","false",1,"Congruent",0.05,"Congruent - Mild","Hard"
"S003","Ebbinghaus",-0.05,-1.5,"Ebbinghaus_-1.5000_-0.0500","B",25,400369,0.872,"ArrowLeft","false",1,"Congruent",0.05,"Congruent - Strong","Hard"
"S003","Ebbinghaus",0.2687,-0.9,"Ebbinghaus_-0.9000_0.26870","B",26,401976,2.241,"ArrowLeft","true",0,"Congruent",0.2687,"Congruent - Strong","Easy"
"S003","Ebbinghaus",0.14856,0.3,"Ebbinghaus_0.30000_0.14856","B",27,405055,0.885,"ArrowLeft","true",0,"Incongruent",0.14856,"Incongruent - Mild","Hard"
"S003","Ebbinghaus",-0.14856,1.2,"Ebbinghaus_1.20000_-0.14856","B",28,406687,0.637,"ArrowRight","true",0,"Incongruent",0.14856,"Incongruent - Strong","Hard"
"S003","Ebbinghaus",0.14856,1.2,"Ebbinghaus_1.20000_0.14856","B",29,407937,0.624,"ArrowRight","false",1,"Incongruent",0.14856,"Incongruent - Strong","Hard"
"S003","Ebbinghaus",0.2687,-1.5,"Ebbinghaus_-1.5000_0.26870","B",30,409411,0.761,"ArrowLeft","true",0,"Congruent",0.2687,"Congruent - Strong","Easy"
"S003","Ebbinghaus",-0.14856,-0.3,"Ebbinghaus_-0.3000_-0.14856","B",31,411035,0.774,"ArrowLeft","false",1,"Congruent",0.14856,"Congruent - Mild","Hard"
"S003","Ebbinghaus",-0.41515,-0.3,"Ebbinghaus_-0.3000_-0.41515","B",32,412491,2.026,"ArrowLeft","false",1,"Congruent",0.41515,"Congruent - Mild","Easy"
"S003","Ebbinghaus",-0.05,-0.9,"Ebbinghaus_-0.9000_-0.0500","B",33,415180,2.486,"ArrowLeft","false",1,"Congruent",0.05,"Congruent - Strong","Hard"
"S003","Ebbinghaus",-0.05,0.9,"Ebbinghaus_0.90000_-0.0500","B",34,418647,4.395,"ArrowRight","true",0,"Incongruent",0.05,"Incongruent - Strong","Hard"
"S003","Ebbinghaus",0.05,0.3,"Ebbinghaus_0.30000_0.05000","B",35,423700,1.299,"ArrowRight","false",1,"Incongruent",0.05,"Incongruent - Mild","Hard"
"S003","Ebbinghaus",0.05,1.2,"Ebbinghaus_1.20000_0.05000","B",36,425860,0.878,"ArrowLeft","true",0,"Incongruent",0.05,"Incongruent - Strong","Hard"
"S003","Ebbinghaus",-0.2687,-1.2,"Ebbinghaus_-1.2000_-0.2687","B",37,427561,0.703,"ArrowLeft","false",1,"Congruent",0.2687,"Congruent - Strong","Easy"
"S003","Ebbinghaus",0.05,-0.6,"Ebbinghaus_-0.6000_0.05000","B",38,428919,0.88,"ArrowRight","false",1,"Congruent",0.05,"Congruent - Mild","Hard"
"S003","Ebbinghaus",0.05,0.6,"Ebbinghaus_0.60000_0.05000","B",39,430678,0.453,"ArrowRight","false",1,"Incongruent",0.05,"Incongruent - Mild","Hard"
"S003","Ebbinghaus",0.05,-1.2,"Ebbinghaus_-1.2000_0.05000","B",40,431990,0.489,"ArrowRight","false",1,"Congruent",0.05,"Congruent - Strong","Hard"
"S003","Ebbinghaus",0.05,0.9,"Ebbinghaus_0.90000_0.05000","B",41,433120,0.724,"ArrowRight","false",1,"Incongruent",0.05,"Incongruent - Strong","Hard"
"S003","Ebbinghaus",0.14856,0.9,"Ebbinghaus_0.90000_0.14856","B",42,434856,0.563,"ArrowRight","false",1,"Incongruent",0.14856,"Incongruent - Strong","Hard"
"S003","Ebbinghaus",-0.05,0.3,"Ebbinghaus_0.30000_-0.0500","B",43,436146,0.559,"ArrowLeft","false",1,"Incongruent",0.05,"Incongruent - Mild","Hard"
"S003","Ebbinghaus",0.05,-0.3,"Ebbinghaus_-0.3000_0.05000","B",44,437667,0.364,"ArrowLeft","true",0,"Congruent",0.05,"Congruent - Mild","Hard"
"S003","Ebbinghaus",0.41515,-0.9,"Ebbinghaus_-0.9000_0.41515","B",45,438651,0.948,"ArrowLeft","true",0,"Congruent",0.41515,"Congruent - Strong","Easy"
"S003","Ebbinghaus",0.41515,0.6,"Ebbinghaus_0.60000_0.41515","B",46,440593,0.608,"ArrowLeft","true",0,"Incongruent",0.41515,"Incongruent - Mild","Easy"
"S003","Ebbinghaus",-0.41515,-0.6,"Ebbinghaus_-0.6000_-0.41515","B",47,441901,0.836,"ArrowLeft","false",1,"Congruent",0.41515,"Congruent - Mild","Easy"
"S003","Ebbinghaus",-0.41515,0.6,"Ebbinghaus_0.60000_-0.41515","B",48,443700,0.352,"ArrowLeft","false",1,"Incongruent",0.41515,"Incongruent - Mild","Easy"
"S003","Ebbinghaus",-0.05,-1.2,"Ebbinghaus_-1.2000_-0.0500","B",49,444964,0.92,"ArrowLeft","false",1,"Congruent",0.05,"Congruent - Strong","Hard"
"S003","Ebbinghaus",0.41515,1.2,"Ebbinghaus_1.20000_0.41515","B",50,446590,0.57,"ArrowRight","false",1,"Incongruent",0.41515,"Incongruent - Strong","Easy"
"S003","Ebbinghaus",0.05,1.5,"Ebbinghaus_1.50000_0.05000","B",51,448249,0.368,"ArrowLeft","true",0,"Incongruent",0.05,"Incongruent - Strong","Hard"
"S003","Ebbinghaus",-0.2687,-1.5,"Ebbinghaus_-1.5000_-0.2687","B",52,449245,0.773,"ArrowLeft","false",1,"Congruent",0.2687,"Congruent - Strong","Easy"
"S003","Ebbinghaus",0.2687,1.2,"Ebbinghaus_1.20000_0.26870","B",53,450990,0.165,"ArrowRight","false",1,"Incongruent",0.2687,"Incongruent - Strong","Easy"
"S003","Ebbinghaus",0.14856,-0.9,"Ebbinghaus_-0.9000_0.14856","B",54,451820,0.623,"ArrowRight","false",1,"Congruent",0.14856,"Congruent - Strong","Hard"
"S003","Ebbinghaus",-0.14856,0.6,"Ebbinghaus_0.60000_-0.14856","B",55,453502,0.211,"ArrowLeft","false",1,"Incongruent",0.14856,"Incongruent - Mild","Hard"
"S003","Ebbinghaus",0.05,-1.5,"Ebbinghaus_-1.5000_0.05000","B",56,454342,0.58,"ArrowLeft","true",0,"Congruent",0.05,"Congruent - Strong","Hard"
"S003","Ebbinghaus",0.2687,-1.2,"Ebbinghaus_-1.2000_0.26870","B",57,455536,0.646,"ArrowLeft","true",0,"Congruent",0.2687,"Congruent - Strong","Easy"
"S003","Ebbinghaus",-0.41515,-1.2,"Ebbinghaus_-1.2000_-0.41515","B",58,456867,0.824,"ArrowLeft","false",1,"Congruent",0.41515,"Congruent - Strong","Easy"
"S003","Ebbinghaus",0.2687,-0.3,"Ebbinghaus_-0.3000_0.26870","B",59,458530,0.243,"ArrowRight","false",1,"Congruent",0.2687,"Congruent - Mild","Easy"
"S003","Ebbinghaus",-0.2687,-0.6,"Ebbinghaus_-0.6000_-0.2687","B",60,459441,0.361,"ArrowRight","true",0,"Congruent",0.2687,"Congruent - Mild","Easy"
"S003","Ebbinghaus",-0.2687,0.6,"Ebbinghaus_0.60000_-0.2687","B",61,460514,0.455,"ArrowLeft","false",1,"Incongruent",0.2687,"Incongruent - Mild","Easy"
"S003","Ebbinghaus",-0.14856,-1.2,"Ebbinghaus_-1.2000_-0.14856","B",62,461648,0.663,"ArrowRight","true",0,"Congruent",0.14856,"Congruent - Strong","Hard"
"S003","Ebbinghaus",-0.14856,0.9,"Ebbinghaus_0.90000_-0.14856","B",63,462960,0.585,"ArrowRight","true",0,"Incongruent",0.14856,"Incongruent - Strong","Hard"
"S003","Ebbinghaus",-0.41515,1.5,"Ebbinghaus_1.50000_-0.41515","B",64,464521,0.503,"ArrowRight","true",0,"Incongruent",0.41515,"Incongruent - Strong","Easy"
"S003","Ebbinghaus",-0.2687,1.5,"Ebbinghaus_1.50000_-0.2687","B",65,466069,0.673,"ArrowRight","true",0,"Incongruent",0.2687,"Incongruent - Strong","Easy"
"S003","Ebbinghaus",0.41515,-1.2,"Ebbinghaus_-1.2000_0.41515","B",66,467744,0.291,"ArrowLeft","true",0,"Congruent",0.41515,"Congruent - Strong","Easy"
"S003","Ebbinghaus",-0.05,1.5,"Ebbinghaus_1.50000_-0.0500","B",67,468695,0.655,"ArrowLeft","false",1,"Incongruent",0.05,"Incongruent - Strong","Hard"
"S003","Ebbinghaus",0.14856,0.6,"Ebbinghaus_0.60000_0.14856","B",68,470038,0.723,"ArrowLeft","true",0,"Incongruent",0.14856,"Incongruent - Mild","Hard"
"S003","Ebbinghaus",0.14856,1.5,"Ebbinghaus_1.50000_0.14856","B",69,471701,0.486,"ArrowRight","false",1,"Incongruent",0.14856,"Incongruent - Strong","Hard"
"S003","Ebbinghaus",0.41515,-0.6,"Ebbinghaus_-0.6000_0.41515","B",70,473083,0.767,"ArrowRight","false",1,"Congruent",0.41515,"Congruent - Mild","Easy"
"S003","Ebbinghaus",-0.41515,0.3,"Ebbinghaus_0.30000_-0.41515","B",71,474662,0.328,"ArrowRight","true",0,"Incongruent",0.41515,"Incongruent - Mild","Easy"
"S003","Ebbinghaus",-0.2687,-0.9,"Ebbinghaus_-0.9000_-0.2687","B",72,476029,0.73,"ArrowLeft","false",1,"Congruent",0.2687,"Congruent - Strong","Easy"
"S003","Ebbinghaus",-0.14856,-0.9,"Ebbinghaus_-0.9000_-0.14856","B",73,477584,0.633,"ArrowLeft","false",1,"Congruent",0.14856,"Congruent - Strong","Hard"
"S003","Ebbinghaus",-0.14856,-1.5,"Ebbinghaus_-1.5000_-0.14856","B",74,479134,0.433,"ArrowLeft","false",1,"Congruent",0.14856,"Congruent - Strong","Hard"
"S003","Ebbinghaus",0.41515,1.5,"Ebbinghaus_1.50000_0.41515","B",75,480243,0.33,"ArrowLeft","true",0,"Incongruent",0.41515,"Incongruent - Strong","Easy"
"S003","Ebbinghaus",0.05,-0.9,"Ebbinghaus_-0.9000_0.05000","B",76,481312,0.328,"ArrowRight","false",1,"Congruent",0.05,"Congruent - Strong","Hard"
"S003","Ebbinghaus",0.14856,-0.6,"Ebbinghaus_-0.6000_0.14856","B",77,482729,0.228,"ArrowRight","false",1,"Congruent",0.14856,"Congruent - Mild","Hard"
"S003","Ebbinghaus",-0.05,-0.3,"Ebbinghaus_-0.3000_-0.0500","B",78,483648,0.415,"ArrowRight","true",0,"Congruent",0.05,"Congruent - Mild","Hard"
"S003","Ebbinghaus",0.14856,-1.2,"Ebbinghaus_-1.2000_0.14856","B",79,484990,0.503,"ArrowLeft","true",0,"Congruent",0.14856,"Congruent - Strong","Hard"
"S003","Ebbinghaus",0.14856,-1.5,"Ebbinghaus_-1.5000_0.14856","B",80,486390,0.248,"ArrowRight","false",1,"Congruent",0.14856,"Congruent - Strong","Hard"
"S003","VerticalHorizontal",-0.08913,9,"VerticalHorizontal_9.00000_-0.08913","B",1,491262,0.71,"ArrowRight","true",0,"Incongruent",0.08913,"Incongruent - Mild","Hard"
"S003","VerticalHorizontal",-0.03,-27,"VerticalHorizontal_-27.000_-0.0300","B",2,492635,0.748,"ArrowLeft","false",1,"Congruent",0.03,"Congruent - Strong","Hard"
"S003","VerticalHorizontal",-0.03,-9,"VerticalHorizontal_-9.0000_-0.0300","B",3,494384,0.453,"ArrowLeft","false",1,"Congruent",0.03,"Congruent - Mild","Hard"
"S003","VerticalHorizontal",-0.08913,45,"VerticalHorizontal_45.0000_-0.08913","B",4,495802,0.739,"ArrowLeft","false",1,"Incongruent",0.08913,"Incongruent - Strong","Hard"
"S003","VerticalHorizontal",-0.08913,-27,"VerticalHorizontal_-27.000_-0.08913","B",5,497313,0.487,"ArrowRight","true",0,"Congruent",0.08913,"Congruent - Strong","Hard"
"S003","VerticalHorizontal",-0.03,45,"VerticalHorizontal_45.0000_-0.0300","B",6,498761,0.218,"ArrowRight","true",0,"Incongruent",0.03,"Incongruent - Strong","Hard"
"S003","VerticalHorizontal",0.08913,36,"VerticalHorizontal_36.0000_0.08913","B",7,499797,1.088,"ArrowRight","false",1,"Incongruent",0.08913,"Incongruent - Strong","Hard"
"S003","VerticalHorizontal",-0.08913,-9,"VerticalHorizontal_-9.0000_-0.08913","B",8,501603,0.522,"ArrowLeft","false",1,"Congruent",0.08913,"Congruent - Mild","Hard"
"S003","VerticalHorizontal",-0.03,27,"VerticalHorizontal_27.0000_-0.0300","B",9,503100,0.336,"ArrowRight","true",0,"Incongruent",0.03,"Incongruent - Strong","Hard"
"S003","VerticalHorizontal",-0.03,18,"VerticalHorizontal_18.0000_-0.0300","B",10,504109,0.978,"ArrowRight","true",0,"Incongruent",0.03,"Incongruent - Mild","Hard"
"S003","VerticalHorizontal",-0.16122,-9,"VerticalHorizontal_-9.0000_-0.16122","B",11,506054,0.371,"ArrowRight","true",0,"Congruent",0.16122,"Congruent - Mild","Easy"
"S003","VerticalHorizontal",-0.08913,-45,"VerticalHorizontal_-45.000_-0.08913","B",12,507334,0.337,"ArrowLeft","false",1,"Congruent",0.08913,"Congruent - Strong","Hard"
"S003","VerticalHorizontal",-0.03,-18,"VerticalHorizontal_-18.000_-0.0300","B",13,508440,0.644,"ArrowLeft","false",1,"Congruent",0.03,"Congruent - Mild","Hard"
